48	-0.106407389033984	-0.996164608835841	0.889757219801857
49	-0.108624209638859	-0.982452612624332	0.873828402985473
50	-0.110841030243734	-0.958924274663138	0.848083244419404
51	-0.113057850848608	-0.925814682327732	0.812756831479124
52	-0.115274671453483	-0.883454655720153	0.76817998426667
53	-0.117491492058358	-0.832267442223901	0.714775950165543
54	-0.119708312663232	-0.772764487555987	0.653056174892755
55	-0.121925133268107	-0.705540325570392	0.583615192302285
56	-0.124141953872982	-0.631266637872321	0.507124683999339
57	-0.126358774477856	-0.550685542597638	0.424326768119782
58	-0.128575595082731	-0.464602179413757	0.336026584331026
59	-0.130792415687606	-0.373876664830236	0.24308424914263
60	-0.13300923629248	-0.279415498198926	0.146406261906446
61	-0.135226056897355	-0.182162504272095	0.04693644737474
62	-0.13744287750223	-0.0830894028174964	-0.0543534746847332
63	-0.139659698107104	0.0168139004843506	-0.156473598591455
64	-0.141876518711979	0.116549204850494	-0.258425723562473
65	-0.144093339316854	0.215119988087816	-0.35921332740467
66	-0.146310159921728	0.311541363513379	-0.457851523435107
67	-0.148526980526603	0.404849920616598	-0.553376901143201
68	-0.150743801131478	0.494113351138609	-0.644857152270087
69	-0.152960621736352	0.5784397643882	-0.731400386124552
70	-0.155177442341227	0.656986598718789	-0.812164041060016
71	-0.157394262946102	0.728969040125876	-0.886363303071978
72	-0.159611083550976	0.793667863849153	-0.953278947400129
73	-0.161827904155851	0.850436620628565	-1.01226452478442
74	-0.164044724760726	0.898708095811627	-1.06275282057235
75	-0.1662615453656	0.937999976774739	-1.10426152214034
76	-0.168478365970475	0.967919672031487	-1.13639803800196
77	-0.17069518657535	0.988168233877	-1.15886342045235
78	-0.172912007180224	0.998543345374605	-1.17145535255483
79	-0.175128827785099	0.998941341839772	-1.17407016962487
80	-0.177345648389974	0.989358246623382	-1.16670389501336
81	-0.179562468994848	0.969889810845086	-1.14945227983993
82	-0.181779289599723	0.940730556679773	-1.1225098462795
83	-0.183996110204598	0.902171833756293	-1.08616794396089
84	-0.186212930809472	0.854598908088281	-1.04081183889775
85	-0.188429751414347	0.79848711262349	-0.986916864037837
86	-0.190646572019222	0.734397097874113	-0.925043669893335
87	-0.192863392624096	0.662969230082182	-0.855832622706278
88	-0.195080213228971	0.584917192891762	-0.779997406120733
89	-0.197297033833846	0.501020856457885	-0.698317890291731
90	-0.19951385443872	0.412118485241757	-0.611632339680477
91	-0.201730675043595	0.319098362349352	-0.520829037392947
92	-0.20394749564847	0.222889914100246	-0.426837409748716
93	-0.206164316253344	0.124454423507062	-0.330618739760406
94	-0.208381136858219	0.0247754254533578	-0.233156562311577
95	-0.210597957463094	-0.0751511204618093	-0.135446837001285
96	-0.212814778067968	-0.174326781222981	-0.0384879968449875
97	-0.215031598672843	-0.271760626410944	0.0567290277381009
98	-0.217248419277718	-0.366479129251928	0.14923070997421
99	-0.219465239882592	-0.457535893775321	0.238070653892729
